sample_id,modality,subject_id,session_id,split,source_file,window_index,window_start_ms,window_end_ms,duration_ms,label_class,label_id,label_scheme,valid,valid_ratio,mask,feature_path,feature_shape,feature_dtype,extractor_name,extractor_version,error
01_P24_20231208_14_46_46_33,video,P24,P24_20231208_1446_46,train,"[""Upper_body_video_01/01_P24_20231208_14_46_46_33.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P24_20231208_14_46_46_33.npz::valid_mask,video_features_v1/01_P24_20231208_14_46_46_33.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P24_20231208_14_48_01_27,video,P24,P24_20231208_1448_01,train,"[""Upper_body_video_01/01_P24_20231208_14_48_01_27.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P24_20231208_14_48_01_27.npz::valid_mask,video_features_v1/01_P24_20231208_14_48_01_27.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P24_20231208_14_49_48_27,video,P24,P24_20231208_1449_48,train,"[""Upper_body_video_01/01_P24_20231208_14_49_48_27.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P24_20231208_14_49_48_27.npz::valid_mask,video_features_v1/01_P24_20231208_14_49_48_27.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P25_20231208_15_42_34_18,video,P25,P25_20231208_1542_34,train,"[""Upper_body_video_01/01_P25_20231208_15_42_34_18.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P25_20231208_15_42_34_18.npz::valid_mask,video_features_v1/01_P25_20231208_15_42_34_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P25_20231208_15_43_52_16,video,P25,P25_20231208_1543_52,train,"[""Upper_body_video_01/01_P25_20231208_15_43_52_16.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P25_20231208_15_43_52_16.npz::valid_mask,video_features_v1/01_P25_20231208_15_43_52_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P25_20231208_15_45_39_21,video,P25,P25_20231208_1545_39,train,"[""Upper_body_video_01/01_P25_20231208_15_45_39_21.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P25_20231208_15_45_39_21.npz::valid_mask,video_features_v1/01_P25_20231208_15_45_39_21.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P26_20231208_18_51_00_28,video,P26,P26_20231208_1851_00,train,"[""Upper_body_video_01/01_P26_20231208_18_51_00_28.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P26_20231208_18_51_00_28.npz::valid_mask,video_features_v1/01_P26_20231208_18_51_00_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P26_20231208_18_52_12_41,video,P26,P26_20231208_1852_12,train,"[""Upper_body_video_01/01_P26_20231208_18_52_12_41.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P26_20231208_18_52_12_41.npz::valid_mask,video_features_v1/01_P26_20231208_18_52_12_41.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P26_20231208_18_53_25_44,video,P26,P26_20231208_1853_25,train,"[""Upper_body_video_01/01_P26_20231208_18_53_25_44.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P26_20231208_18_53_25_44.npz::valid_mask,video_features_v1/01_P26_20231208_18_53_25_44.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P27_20231226_14_20_11_28,video,P27,P27_20231226_1420_11,test,"[""Upper_body_video_01/01_P27_20231226_14_20_11_28.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P27_20231226_14_20_11_28.npz::valid_mask,video_features_v1/01_P27_20231226_14_20_11_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P27_20231226_14_21_56_12,video,P27,P27_20231226_1421_56,test,"[""Upper_body_video_01/01_P27_20231226_14_21_56_12.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P27_20231226_14_21_56_12.npz::valid_mask,video_features_v1/01_P27_20231226_14_21_56_12.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P27_20231226_14_23_13_20,video,P27,P27_20231226_1423_13,test,"[""Upper_body_video_01/01_P27_20231226_14_23_13_20.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P27_20231226_14_23_13_20.npz::valid_mask,video_features_v1/01_P27_20231226_14_23_13_20.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P28_20231226_15_37_44_10,video,P28,P28_20231226_1537_44,train,"[""Upper_body_video_01/01_P28_20231226_15_37_44_10.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P28_20231226_15_37_44_10.npz::valid_mask,video_features_v1/01_P28_20231226_15_37_44_10.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P28_20231226_15_39_06_12,video,P28,P28_20231226_1539_06,train,"[""Upper_body_video_01/01_P28_20231226_15_39_06_12.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P28_20231226_15_39_06_12.npz::valid_mask,video_features_v1/01_P28_20231226_15_39_06_12.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P28_20231226_15_40_13_09,video,P28,P28_20231226_1540_13,train,"[""Upper_body_video_01/01_P28_20231226_15_40_13_09.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P28_20231226_15_40_13_09.npz::valid_mask,video_features_v1/01_P28_20231226_15_40_13_09.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P29_20231229_08_51_35_28,video,P29,P29_20231229_0851_35,val,"[""Upper_body_video_01/01_P29_20231229_08_51_35_28.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P29_20231229_08_51_35_28.npz::valid_mask,video_features_v1/01_P29_20231229_08_51_35_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P29_20231229_08_52_53_29,video,P29,P29_20231229_0852_53,val,"[""Upper_body_video_01/01_P29_20231229_08_52_53_29.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P29_20231229_08_52_53_29.npz::valid_mask,video_features_v1/01_P29_20231229_08_52_53_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P29_20231229_08_55_22_17,video,P29,P29_20231229_0855_22,val,"[""Upper_body_video_01/01_P29_20231229_08_55_22_17.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P29_20231229_08_55_22_17.npz::valid_mask,video_features_v1/01_P29_20231229_08_55_22_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P30_20231229_14_21_30_10,video,P30,P30_20231229_1421_30,train,"[""Upper_body_video_01/01_P30_20231229_14_21_30_10.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P30_20231229_14_21_30_10.npz::valid_mask,video_features_v1/01_P30_20231229_14_21_30_10.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P30_20231229_14_22_30_11,video,P30,P30_20231229_1422_30,train,"[""Upper_body_video_01/01_P30_20231229_14_22_30_11.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P30_20231229_14_22_30_11.npz::valid_mask,video_features_v1/01_P30_20231229_14_22_30_11.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P30_20231229_14_23_35_11,video,P30,P30_20231229_1423_35,train,"[""Upper_body_video_01/01_P30_20231229_14_23_35_11.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P30_20231229_14_23_35_11.npz::valid_mask,video_features_v1/01_P30_20231229_14_23_35_11.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P31_20231229_15_34_19_17,video,P31,P31_20231229_1534_19,train,"[""Upper_body_video_01/01_P31_20231229_15_34_19_17.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P31_20231229_15_34_19_17.npz::valid_mask,video_features_v1/01_P31_20231229_15_34_19_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P31_20231229_15_37_09_18,video,P31,P31_20231229_1537_09,train,"[""Upper_body_video_01/01_P31_20231229_15_37_09_18.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P31_20231229_15_37_09_18.npz::valid_mask,video_features_v1/01_P31_20231229_15_37_09_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P32_20231229_18_34_17_16,video,P32,P32_20231229_1834_17,test,"[""Upper_body_video_01/01_P32_20231229_18_34_17_16.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P32_20231229_18_34_17_16.npz::valid_mask,video_features_v1/01_P32_20231229_18_34_17_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P32_20231229_18_36_49_14,video,P32,P32_20231229_1836_49,test,"[""Upper_body_video_01/01_P32_20231229_18_36_49_14.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P32_20231229_18_36_49_14.npz::valid_mask,video_features_v1/01_P32_20231229_18_36_49_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P32_20231229_18_37_50_11,video,P32,P32_20231229_1837_50,test,"[""Upper_body_video_01/01_P32_20231229_18_37_50_11.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P32_20231229_18_37_50_11.npz::valid_mask,video_features_v1/01_P32_20231229_18_37_50_11.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P33_20240108_15_40_00_14,video,P33,P33_20240108_1540_00,test,"[""Upper_body_video_01/01_P33_20240108_15_40_00_14.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P33_20240108_15_40_00_14.npz::valid_mask,video_features_v1/01_P33_20240108_15_40_00_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P33_20240108_15_43_09_17,video,P33,P33_20240108_1543_09,test,"[""Upper_body_video_01/01_P33_20240108_15_43_09_17.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,false,0.900000,video_features_v1/01_P33_20240108_15_43_09_17.npz::valid_mask,video_features_v1/01_P33_20240108_15_43_09_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
01_P33_20240108_15_44_46_10,video,P33,P33_20240108_1544_46,test,"[""Upper_body_video_01/01_P33_20240108_15_44_46_10.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P33_20240108_15_44_46_10.npz::valid_mask,video_features_v1/01_P33_20240108_15_44_46_10.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P34_20240108_14_27_13_19,video,P34,P34_20240108_1427_13,val,"[""Upper_body_video_01/01_P34_20240108_14_27_13_19.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P34_20240108_14_27_13_19.npz::valid_mask,video_features_v1/01_P34_20240108_14_27_13_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P34_20240108_14_28_20_19,video,P34,P34_20240108_1428_20,val,"[""Upper_body_video_01/01_P34_20240108_14_28_20_19.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P34_20240108_14_28_20_19.npz::valid_mask,video_features_v1/01_P34_20240108_14_28_20_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P34_20240108_14_29_24_13,video,P34,P34_20240108_1429_24,val,"[""Upper_body_video_01/01_P34_20240108_14_29_24_13.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P34_20240108_14_29_24_13.npz::valid_mask,video_features_v1/01_P34_20240108_14_29_24_13.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P35_20240109_09_06_34_19,video,P35,P35_20240109_0906_34,train,"[""Upper_body_video_01/01_P35_20240109_09_06_34_19.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P35_20240109_09_06_34_19.npz::valid_mask,video_features_v1/01_P35_20240109_09_06_34_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P35_20240109_09_07_39_13,video,P35,P35_20240109_0907_39,train,"[""Upper_body_video_01/01_P35_20240109_09_07_39_13.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P35_20240109_09_07_39_13.npz::valid_mask,video_features_v1/01_P35_20240109_09_07_39_13.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P35_20240109_09_08_49_14,video,P35,P35_20240109_0908_49,train,"[""Upper_body_video_01/01_P35_20240109_09_08_49_14.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P35_20240109_09_08_49_14.npz::valid_mask,video_features_v1/01_P35_20240109_09_08_49_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P36_20240109_16_34_39_39,video,P36,P36_20240109_1634_39,train,"[""Upper_body_video_01/01_P36_20240109_16_34_39_39.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P36_20240109_16_34_39_39.npz::valid_mask,video_features_v1/01_P36_20240109_16_34_39_39.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P36_20240109_16_36_02_28,video,P36,P36_20240109_1636_02,train,"[""Upper_body_video_01/01_P36_20240109_16_36_02_28.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P36_20240109_16_36_02_28.npz::valid_mask,video_features_v1/01_P36_20240109_16_36_02_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P36_20240109_16_37_50_17,video,P36,P36_20240109_1637_50,train,"[""Upper_body_video_01/01_P36_20240109_16_37_50_17.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P36_20240109_16_37_50_17.npz::valid_mask,video_features_v1/01_P36_20240109_16_37_50_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P37_20240109_18_39_00_32,video,P37,P37_20240109_1839_00,train,"[""Upper_body_video_01/01_P37_20240109_18_39_00_32.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P37_20240109_18_39_00_32.npz::valid_mask,video_features_v1/01_P37_20240109_18_39_00_32.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P37_20240109_18_40_16_13,video,P37,P37_20240109_1840_16,train,"[""Upper_body_video_01/01_P37_20240109_18_40_16_13.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P37_20240109_18_40_16_13.npz::valid_mask,video_features_v1/01_P37_20240109_18_40_16_13.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P37_20240109_18_41_20_26,video,P37,P37_20240109_1841_20,train,"[""Upper_body_video_01/01_P37_20240109_18_41_20_26.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P37_20240109_18_41_20_26.npz::valid_mask,video_features_v1/01_P37_20240109_18_41_20_26.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P38_20240110_14_12_02_61,video,P38,P38_20240110_1412_02,test,"[""Upper_body_video_01/01_P38_20240110_14_12_02_61.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P38_20240110_14_12_02_61.npz::valid_mask,video_features_v1/01_P38_20240110_14_12_02_61.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P38_20240110_14_13_23_29,video,P38,P38_20240110_1413_23,test,"[""Upper_body_video_01/01_P38_20240110_14_13_23_29.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P38_20240110_14_13_23_29.npz::valid_mask,video_features_v1/01_P38_20240110_14_13_23_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P38_20240110_14_14_30_24,video,P38,P38_20240110_1414_30,test,"[""Upper_body_video_01/01_P38_20240110_14_14_30_24.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P38_20240110_14_14_30_24.npz::valid_mask,video_features_v1/01_P38_20240110_14_14_30_24.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P39_20240110_15_17_34_35,video,P39,P39_20240110_1517_34,train,"[""Upper_body_video_01/01_P39_20240110_15_17_34_35.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P39_20240110_15_17_34_35.npz::valid_mask,video_features_v1/01_P39_20240110_15_17_34_35.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P39_20240110_15_20_41_27,video,P39,P39_20240110_1520_41,train,"[""Upper_body_video_01/01_P39_20240110_15_20_41_27.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P39_20240110_15_20_41_27.npz::valid_mask,video_features_v1/01_P39_20240110_15_20_41_27.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P39_20240110_15_21_58_28,video,P39,P39_20240110_1521_58,train,"[""Upper_body_video_01/01_P39_20240110_15_21_58_28.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P39_20240110_15_21_58_28.npz::valid_mask,video_features_v1/01_P39_20240110_15_21_58_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P40_20240110_17_38_43_15,video,P40,P40_20240110_1738_43,val,"[""Upper_body_video_01/01_P40_20240110_17_38_43_15.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P40_20240110_17_38_43_15.npz::valid_mask,video_features_v1/01_P40_20240110_17_38_43_15.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P40_20240110_17_40_09_17,video,P40,P40_20240110_1740_09,val,"[""Upper_body_video_01/01_P40_20240110_17_40_09_17.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P40_20240110_17_40_09_17.npz::valid_mask,video_features_v1/01_P40_20240110_17_40_09_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
01_P40_20240110_17_41_45_16,video,P40,P40_20240110_1741_45,val,"[""Upper_body_video_01/01_P40_20240110_17_41_45_16.mp4""]",0,0,10000,10000,No task,0,dcpt_video_6c_v1,true,1.000000,video_features_v1/01_P40_20240110_17_41_45_16.npz::valid_mask,video_features_v1/01_P40_20240110_17_41_45_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P01_20231111_10_05_57_20,video,P01,P01_20231111_1005_57,val,"[""Upper_body_video_03/03_P01_20231111_10_05_57_20.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P01_20231111_10_05_57_20.npz::valid_mask,video_features_v1/03_P01_20231111_10_05_57_20.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P01_20231111_10_07_50_16,video,P01,P01_20231111_1007_50,val,"[""Upper_body_video_03/03_P01_20231111_10_07_50_16.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P01_20231111_10_07_50_16.npz::valid_mask,video_features_v1/03_P01_20231111_10_07_50_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P01_20231111_10_09_31_15,video,P01,P01_20231111_1009_31,val,"[""Upper_body_video_03/03_P01_20231111_10_09_31_15.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P01_20231111_10_09_31_15.npz::valid_mask,video_features_v1/03_P01_20231111_10_09_31_15.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P01_20231111_10_10_59_14,video,P01,P01_20231111_1010_59,val,"[""Upper_body_video_03/03_P01_20231111_10_10_59_14.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P01_20231111_10_10_59_14.npz::valid_mask,video_features_v1/03_P01_20231111_10_10_59_14.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P01_20231111_10_12_03_15,video,P01,P01_20231111_1012_03,val,"[""Upper_body_video_03/03_P01_20231111_10_12_03_15.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P01_20231111_10_12_03_15.npz::valid_mask,video_features_v1/03_P01_20231111_10_12_03_15.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P02_20231114_14_23_10_19,video,P02,P02_20231114_1423_10,train,"[""Upper_body_video_03/03_P02_20231114_14_23_10_19.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P02_20231114_14_23_10_19.npz::valid_mask,video_features_v1/03_P02_20231114_14_23_10_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P02_20231114_14_25_40_18,video,P02,P02_20231114_1425_40,train,"[""Upper_body_video_03/03_P02_20231114_14_25_40_18.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P02_20231114_14_25_40_18.npz::valid_mask,video_features_v1/03_P02_20231114_14_25_40_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P02_20231114_14_28_13_22,video,P02,P02_20231114_1428_13,train,"[""Upper_body_video_03/03_P02_20231114_14_28_13_22.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P02_20231114_14_28_13_22.npz::valid_mask,video_features_v1/03_P02_20231114_14_28_13_22.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P03_20231114_15_54_38_20,video,P03,P03_20231114_1554_38,val,"[""Upper_body_video_03/03_P03_20231114_15_54_38_20.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P03_20231114_15_54_38_20.npz::valid_mask,video_features_v1/03_P03_20231114_15_54_38_20.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
